52542_-99.485_36.271_2010-01-01.jpg,222,714,312,804,turbine,large,181.0,train
52542_-99.485_36.271_2010-01-01.jpg,595,595,685,685,turbine,large,181.0,train
52542_-99.485_36.271_2010-01-01.jpg,931,757,1021,847,turbine,large,181.0,train
52483_-99.503_36.268_2010-01-01.jpg,231,689,321,779,turbine,large,181.0,train
52483_-99.503_36.268_2010-01-01.jpg,903,469,993,559,turbine,large,181.0,train
52483_-99.503_36.268_2010-01-01.jpg,595,595,685,685,turbine,large,181.0,train
52483_-99.503_36.268_2010-01-01.jpg,1219,433,1279,523,turbine,large,181.0,train
52366_-99.499_36.269_2010-01-01.jpg,595,595,685,685,turbine,large,181.0,train
52366_-99.499_36.269_2010-01-01.jpg,287,721,377,811,turbine,large,181.0,train
52366_-99.499_36.269_2010-01-01.jpg,911,559,1001,649,turbine,large,181.0,train
52347_-99.507_36.267_2010-01-01.jpg,595,595,685,685,turbine,large,181.0,train
52347_-99.507_36.267_2010-01-01.jpg,959,501,1049,591,turbine,large,181.0,train
52347_-99.507_36.267_2010-01-01.jpg,277,617,367,707,turbine,large,181.0,train
52350_-99.489_36.270_2010-01-01.jpg,595,595,685,685,turbine,large,181.0,train
52350_-99.489_36.270_2010-01-01.jpg,251,603,341,693,turbine,large,181.0,train
52350_-99.489_36.270_2010-01-01.jpg,968,476,1058,566,turbine,large,181.0,train
52479_-99.492_36.270_2010-01-01.jpg,939,587,1029,677,turbine,large,181.0,train
52479_-99.492_36.270_2010-01-01.jpg,595,595,685,685,turbine,large,181.0,train
52479_-99.492_36.270_2010-01-01.jpg,259,605,349,695,turbine,large,181.0,train
27913_-80.499_38.068_2010-01-01.jpg,809,938,899,1028,turbine,large,157.0,val
27913_-80.499_38.068_2010-01-01.jpg,531,1057,621,1147,turbine,large,157.0,val
27913_-80.499_38.068_2010-01-01.jpg,595,595,685,685,turbine,large,157.0,val
27919_-80.518_38.066_2010-01-01.jpg,334,702,424,792,turbine,large,157.0,val
27919_-80.518_38.066_2010-01-01.jpg,912,561,1002,651,turbine,large,157.0,val
27919_-80.518_38.066_2010-01-01.jpg,595,595,685,685,turbine,large,157.0,val
27669_-80.521_38.066_2010-01-01.jpg,595,595,685,685,turbine,large,157.0,val
27669_-80.521_38.066_2010-01-01.jpg,1173,454,1263,544,turbine,large,157.0,val
27669_-80.521_38.066_2010-01-01.jpg,92,667,182,757,turbine,large,157.0,val
27669_-80.521_38.066_2010-01-01.jpg,856,488,946,578,turbine,large,157.0,val
27743_-80.505_38.054_2010-01-01.jpg,977,157,1067,247,turbine,large,157.0,val
27743_-80.505_38.054_2010-01-01.jpg,465,1045,555,1135,turbine,large,157.0,val
27743_-80.505_38.054_2010-01-01.jpg,595,595,685,685,turbine,large,157.0,val
27743_-80.505_38.054_2010-01-01.jpg,502,796,592,886,turbine,large,157.0,val
27743_-80.505_38.054_2010-01-01.jpg,783,349,873,439,turbine,large,157.0,val
27935_-80.502_38.063_2010-01-01.jpg,753,1175,843,1265,turbine,large,157.0,val
27935_-80.502_38.063_2010-01-01.jpg,1108,264,1198,354,turbine,large,157.0,val
27935_-80.502_38.063_2010-01-01.jpg,36,488,126,578,turbine,large,157.0,val
27935_-80.502_38.063_2010-01-01.jpg,829,382,919,472,turbine,large,157.0,val
27935_-80.502_38.063_2010-01-01.jpg,130,264,220,354,turbine,large,157.0,val
27935_-80.502_38.063_2010-01-01.jpg,595,595,685,685,turbine,large,157.0,val
27880_-80.514_38.067_2010-01-01.jpg,17,736,107,826,turbine,large,157.0,val
27880_-80.514_38.067_2010-01-01.jpg,1173,950,1263,1040,turbine,large,157.0,val
27880_-80.514_38.067_2010-01-01.jpg,595,595,685,685,turbine,large,157.0,val
27880_-80.514_38.067_2010-01-01.jpg,278,629,368,719,turbine,large,157.0,val
27945_-80.503_38.056_2010-01-01.jpg,789,403,879,493,turbine,large,157.0,val
27945_-80.503_38.056_2010-01-01.jpg,407,841,497,931,turbine,large,157.0,val
27945_-80.503_38.056_2010-01-01.jpg,314,1042,404,1132,turbine,large,157.0,val
27945_-80.503_38.056_2010-01-01.jpg,595,595,685,685,turbine,large,157.0,val
27754_-80.497_38.066_2010-01-01.jpg,595,595,685,685,turbine,large,157.0,val
27754_-80.497_38.066_2010-01-01.jpg,1126,784,1216,874,turbine,large,157.0,val
27754_-80.497_38.066_2010-01-01.jpg,316,713,406,803,turbine,large,157.0,val
27754_-80.497_38.066_2010-01-01.jpg,381,252,471,342,turbine,large,157.0,val
27754_-80.497_38.066_2010-01-01.jpg,82,926,172,1016,turbine,large,157.0,val
27894_-80.500_38.065_2010-01-01.jpg,874,477,964,567,turbine,large,157.0,val
27894_-80.500_38.065_2010-01-01.jpg,595,595,685,685,turbine,large,157.0,val
27894_-80.500_38.065_2010-01-01.jpg,659,133,749,223,turbine,large,157.0,val
27894_-80.500_38.065_2010-01-01.jpg,361,808,451,898,turbine,large,157.0,val
27639_-80.501_38.058_2010-01-01.jpg,595,595,685,685,turbine,large,157.0,val
27639_-80.501_38.058_2010-01-01.jpg,213,1033,303,1123,turbine,large,157.0,val
27639_-80.501_38.058_2010-01-01.jpg,120,1234,210,1279,turbine,large,157.0,val
27639_-80.501_38.058_2010-01-01.jpg,437,15,527,105,turbine,large,157.0,val
27639_-80.501_38.058_2010-01-01.jpg,401,787,491,877,turbine,large,157.0,val
27831_-80.508_38.064_2010-01-01.jpg,595,595,685,685,turbine,large,157.0,val
27831_-80.508_38.064_2010-01-01.jpg,17,240,107,330,turbine,large,157.0,val
27831_-80.508_38.064_2010-01-01.jpg,689,370,779,460,turbine,large,157.0,val
27831_-80.508_38.064_2010-01-01.jpg,1154,702,1244,792,turbine,large,157.0,val
27898_-80.514_38.074_2010-01-01.jpg,595,595,685,685,turbine,large,157.0,val
27902_-80.507_38.066_2010-01-01.jpg,501,820,591,910,turbine,large,157.0,val
27902_-80.507_38.066_2010-01-01.jpg,595,595,685,685,turbine,large,157.0,val
27902_-80.507_38.066_2010-01-01.jpg,1060,926,1150,1016,turbine,large,157.0,val
30535_-93.074_43.408_2009-01-01.jpg,595,595,685,685,turbine,large,165.0,train
30535_-93.074_43.408_2009-01-01.jpg,1098,608,1188,698,turbine,large,165.0,train
30633_-93.087_43.408_2009-01-01.jpg,595,595,685,685,turbine,large,165.0,train
30633_-93.087_43.408_2009-01-01.jpg,37,608,127,698,turbine,large,165.0,train
30633_-93.087_43.408_2009-01-01.jpg,1174,659,1264,749,turbine,large,165.0,train
30668_-93.093_43.408_2009-01-01.jpg,1153,582,1243,672,turbine,large,165.0,train
30668_-93.093_43.408_2009-01-01.jpg,8,582,98,672,turbine,large,165.0,train
30668_-93.093_43.408_2009-01-01.jpg,595,595,685,685,turbine,large,165.0,train
30578_-93.068_43.408_2009-01-01.jpg,92,582,182,672,turbine,large,165.0,train
30578_-93.068_43.408_2009-01-01.jpg,595,595,685,685,turbine,large,165.0,train
30578_-93.068_43.408_2009-01-01.jpg,1172,659,1262,749,turbine,large,165.0,train
30643_-93.100_43.408_2009-01-01.jpg,595,595,685,685,turbine,large,165.0,train
30643_-93.100_43.408_2009-01-01.jpg,1182,608,1272,698,turbine,large,165.0,train
30807_-93.081_43.408_2009-01-01.jpg,16,531,106,621,turbine,large,165.0,train
30807_-93.081_43.408_2009-01-01.jpg,595,595,685,685,turbine,large,165.0,train
27776_-87.401_40.636_2015-01-01.jpg,595,595,685,685,turbine,large,188.0,train
27776_-87.401_40.636_2015-01-01.jpg,18,607,108,697,turbine,large,188.0,train
27776_-87.401_40.636_2015-01-01.jpg,1072,1228,1162,1279,turbine,large,188.0,train
27776_-87.401_40.636_2015-01-01.jpg,1161,362,1251,452,turbine,large,188.0,train
27817_-87.395_40.644_2015-01-01.jpg,595,595,685,685,turbine,large,188.0,train
27817_-87.395_40.644_2015-01-01.jpg,0,471,48,561,turbine,large,188.0,train
27817_-87.395_40.644_2015-01-01.jpg,1182,1156,1272,1246,turbine,large,188.0,train
27817_-87.395_40.644_2015-01-01.jpg,1175,276,1265,366,turbine,large,188.0,train
27959_-87.407_40.648_2015-01-01.jpg,1099,1021,1189,1111,turbine,large,188.0,train
27959_-87.407_40.648_2015-01-01.jpg,502,0,592,77,turbine,large,188.0,train
27959_-87.407_40.648_2015-01-01.jpg,595,595,685,685,turbine,large,188.0,train
27959_-87.407_40.648_2015-01-01.jpg,33,1080,123,1170,turbine,large,188.0,train
27963_-87.407_40.642_2015-01-01.jpg,1109,255,1199,345,turbine,large,188.0,train
27963_-87.407_40.642_2015-01-01.jpg,595,595,685,685,turbine,large,188.0,train
27963_-87.407_40.642_2015-01-01.jpg,42,314,132,404,turbine,large,188.0,train
27837_-87.402_40.645_2015-01-01.jpg,1232,719,1279,809,turbine,large,188.0,train
27837_-87.402_40.645_2015-01-01.jpg,595,595,685,685,turbine,large,188.0,train
27837_-87.402_40.645_2015-01-01.jpg,91,169,181,259,turbine,large,188.0,train
27837_-87.402_40.645_2015-01-01.jpg,81,935,171,1025,turbine,large,188.0,train
32579_-98.178_35.697_2012-01-01.jpg,250,573,340,663,turbine,large,182.0,train
32579_-98.178_35.697_2012-01-01.jpg,595,595,685,685,turbine,large,182.0,train
32579_-98.178_35.697_2012-01-01.jpg,0,538,51,628,turbine,large,182.0,train
32579_-98.178_35.697_2012-01-01.jpg,903,595,993,685,turbine,large,182.0,train
32939_-98.167_35.698_2012-01-01.jpg,1219,469,1279,559,turbine,large,182.0,train
32939_-98.167_35.698_2012-01-01.jpg,893,595,983,685,turbine,large,182.0,train
32939_-98.167_35.698_2012-01-01.jpg,595,595,685,685,turbine,large,182.0,train
32939_-98.167_35.698_2012-01-01.jpg,259,549,349,639,turbine,large,182.0,train
32813_-98.164_35.698_2012-01-01.jpg,920,469,1010,559,turbine,large,182.0,train
32813_-98.164_35.698_2012-01-01.jpg,1219,353,1279,443,turbine,large,182.0,train
32813_-98.164_35.698_2012-01-01.jpg,595,595,685,685,turbine,large,182.0,train
32813_-98.164_35.698_2012-01-01.jpg,297,595,387,685,turbine,large,182.0,train
32813_-98.164_35.698_2012-01-01.jpg,0,549,50,639,turbine,large,182.0,train
32976_-98.170_35.698_2012-01-01.jpg,1230,641,1279,731,turbine,large,182.0,train
32976_-98.170_35.698_2012-01-01.jpg,931,641,1021,731,turbine,large,182.0,train
32976_-98.170_35.698_2012-01-01.jpg,595,595,685,685,turbine,large,182.0,train
32976_-98.170_35.698_2012-01-01.jpg,195,663,285,753,turbine,large,182.0,train
32406_-98.182_35.698_2012-01-01.jpg,595,595,685,685,turbine,large,182.0,train
32406_-98.182_35.698_2012-01-01.jpg,940,617,1030,707,turbine,large,182.0,train
32406_-98.182_35.698_2012-01-01.jpg,306,559,396,649,turbine,large,182.0,train
33015_-98.175_35.697_2012-01-01.jpg,287,595,377,685,turbine,large,182.0,train
33015_-98.175_35.697_2012-01-01.jpg,995,527,1085,617,turbine,large,182.0,train
33015_-98.175_35.697_2012-01-01.jpg,595,595,685,685,turbine,large,182.0,train
52361_-77.050_41.526_2012-01-01.jpg,595,595,685,685,turbine,large,181.0,train
52361_-77.050_41.526_2012-01-01.jpg,297,769,387,859,turbine,large,181.0,train
52361_-77.050_41.526_2012-01-01.jpg,959,495,1049,585,turbine,large,181.0,train
52426_-77.053_41.525_2012-01-01.jpg,213,632,303,722,turbine,large,181.0,train
52426_-77.053_41.525_2012-01-01.jpg,893,421,983,511,turbine,large,181.0,train
52426_-77.053_41.525_2012-01-01.jpg,595,595,685,685,turbine,large,181.0,train
52434_-77.040_41.529_2012-01-01.jpg,1210,309,1279,399,turbine,large,181.0,train
52434_-77.040_41.529_2012-01-01.jpg,595,595,685,685,turbine,large,181.0,train
52434_-77.040_41.529_2012-01-01.jpg,911,466,1001,556,turbine,large,181.0,train
52434_-77.040_41.529_2012-01-01.jpg,0,906,79,996,turbine,large,181.0,train
52434_-77.040_41.529_2012-01-01.jpg,353,832,443,922,turbine,large,181.0,train
52468_-77.036_41.530_2012-01-01.jpg,1230,363,1279,453,turbine,large,181.0,train
52468_-77.036_41.530_2012-01-01.jpg,894,438,984,528,turbine,large,181.0,train
52468_-77.036_41.530_2012-01-01.jpg,279,724,369,814,turbine,large,181.0,train
52468_-77.036_41.530_2012-01-01.jpg,595,595,685,685,turbine,large,181.0,train
52468_-77.036_41.530_2012-01-01.jpg,37,961,127,1051,turbine,large,181.0,train
52345_-77.057_41.524_2012-01-01.jpg,595,595,685,685,turbine,large,181.0,train
52345_-77.057_41.524_2012-01-01.jpg,977,558,1067,648,turbine,large,181.0,train
52345_-77.057_41.524_2012-01-01.jpg,278,782,368,872,turbine,large,181.0,train
29312_-76.387_36.321_2017-01-01.jpg,895,1021,985,1111,turbine,large,207.0,train
29312_-76.387_36.321_2017-01-01.jpg,379,168,469,258,turbine,large,207.0,train
29312_-76.387_36.321_2017-01-01.jpg,1163,101,1253,191,turbine,large,207.0,train
29312_-76.387_36.321_2017-01-01.jpg,595,595,685,685,turbine,large,207.0,train
29040_-76.393_36.334_2017-01-01.jpg,783,1114,873,1204,turbine,large,207.0,train
29040_-76.393_36.334_2017-01-01.jpg,595,595,685,685,turbine,large,207.0,train
29040_-76.393_36.334_2017-01-01.jpg,405,219,495,309,turbine,large,207.0,train
29104_-76.384_36.318_2017-01-01.jpg,595,595,685,685,turbine,large,207.0,train
29104_-76.384_36.318_2017-01-01.jpg,295,169,385,259,turbine,large,207.0,train
29044_-76.395_36.337_2017-01-01.jpg,785,971,875,1061,turbine,large,207.0,train
29044_-76.395_36.337_2017-01-01.jpg,595,595,685,685,turbine,large,207.0,train
29044_-76.395_36.337_2017-01-01.jpg,359,30,449,120,turbine,large,207.0,train
28917_-76.391_36.329_2017-01-01.jpg,595,595,685,685,turbine,large,207.0,train
28917_-76.391_36.329_2017-01-01.jpg,407,76,497,166,turbine,large,207.0,train
28917_-76.391_36.329_2017-01-01.jpg,763,1104,853,1194,turbine,large,207.0,train
29174_-76.389_36.325_2017-01-01.jpg,427,86,517,176,turbine,large,207.0,train
29174_-76.389_36.325_2017-01-01.jpg,595,595,685,685,turbine,large,207.0,train
29174_-76.389_36.325_2017-01-01.jpg,811,1022,901,1112,turbine,large,207.0,train
29212_-76.381_36.326_2017-01-01.jpg,595,595,685,685,turbine,large,207.0,train
29212_-76.381_36.326_2017-01-01.jpg,27,1089,117,1179,turbine,large,207.0,train
27312_-94.311_42.093_2018-01-01.jpg,1033,591,1123,681,turbine,large,205.0,train
27312_-94.311_42.093_2018-01-01.jpg,138,598,228,688,turbine,large,205.0,train
27312_-94.311_42.093_2018-01-01.jpg,595,595,685,685,turbine,large,205.0,train
27233_-94.306_42.093_2018-01-01.jpg,595,595,685,685,turbine,large,205.0,train
27233_-94.306_42.093_2018-01-01.jpg,157,599,247,689,turbine,large,205.0,train
27294_-94.316_42.093_2018-01-01.jpg,595,595,685,685,turbine,large,205.0,train
27294_-94.316_42.093_2018-01-01.jpg,1052,592,1142,682,turbine,large,205.0,train
29001_-97.615_27.164_2015-01-01.jpg,114,977,204,1067,turbine,large,187.0,train
29001_-97.615_27.164_2015-01-01.jpg,595,595,685,685,turbine,large,187.0,train
29001_-97.615_27.164_2015-01-01.jpg,356,773,446,863,turbine,large,187.0,train
29001_-97.615_27.164_2015-01-01.jpg,1042,150,1132,240,turbine,large,187.0,train
29001_-97.615_27.164_2015-01-01.jpg,795,355,885,445,turbine,large,187.0,train
29327_-97.613_27.166_2015-01-01.jpg,395,835,485,925,turbine,large,187.0,train
29327_-97.613_27.166_2015-01-01.jpg,156,1013,246,1103,turbine,large,187.0,train
29327_-97.613_27.166_2015-01-01.jpg,1081,180,1171,270,turbine,large,187.0,train
29327_-97.613_27.166_2015-01-01.jpg,842,390,932,480,turbine,large,187.0,train
29327_-97.613_27.166_2015-01-01.jpg,595,595,685,685,turbine,large,187.0,train
29072_-97.607_27.170_2015-01-01.jpg,595,595,685,685,turbine,large,187.0,train
29072_-97.607_27.170_2015-01-01.jpg,356,805,446,895,turbine,large,187.0,train
29072_-97.607_27.170_2015-01-01.jpg,1066,181,1156,271,turbine,large,187.0,train
29072_-97.607_27.170_2015-01-01.jpg,841,375,931,465,turbine,large,187.0,train
29072_-97.607_27.170_2015-01-01.jpg,109,1010,199,1100,turbine,large,187.0,train
29233_-97.605_27.172_2015-01-01.jpg,349,815,439,905,turbine,large,187.0,train
29233_-97.605_27.172_2015-01-01.jpg,110,1025,200,1115,turbine,large,187.0,train
29233_-97.605_27.172_2015-01-01.jpg,820,401,910,491,turbine,large,187.0,train
